Longitude,Latitude
-77.352205,40.462089
-77.353987,37.248008
-77.360716,40.003324
-77.363886,42.34045
-77.366513,41.064148
-77.367867,38.520298
-77.370076,42.537174
-77.370995,39.294491
-77.384383,38.584328
-77.388832,38.596988
-77.389273,39.974742
-77.390911,37.323732
-77.391184,39.814453
-77.392313,41.797528
-77.402067,38.220229
-77.427483,38.577912
-77.433379,41.742725
-77.43359,39.218488
-77.438833,38.585014
-77.44122,39.930668
-77.442455,34.644881
-77.447193,41.481167
-77.450069,42.591763
-77.456892,39.628394
-77.463005,41.084243
-77.483354,40.297766
-77.494699,41.537247
-77.498337,41.130254
-77.503706,34.538441
-77.508984,38.193541
-77.533669,38.679573
-77.53445,34.509162
-77.534521,34.827894
-77.561342,37.38317
-77.575764,41.453991
-77.580698,37.376862
-77.580872,44.141006
-77.582083,40.851181
-77.591246,34.732461
-77.609319,40.298882
-77.612738,41.257117
-77.613185,42.282987
-77.613863,40.607336
-77.625117,40.848541
-77.625673,37.443767
-77.626432,37.40437
-77.627256,40.89077
-77.637408,42.343197
-77.641958,41.733166
-77.661098,42.320709
-77.661244,43.271595
-77.667752,39.324671
-77.674206,39.145875
-77.674595,35.449791
-77.693553,39.931612
-77.700637,41.845207
-77.713646,41.776543
-77.71395,34.371071
-77.723018,43.232403
-77.726197,39.747162
-77.748815,41.247354
-77.797641,39.91877
-77.804867,41.485416
-77.814145,41.483517
-77.815186,41.639171
-77.820101,39.601893
-77.824239,37.986603
-77.828956,38.644495
-77.850719,38.857914
-77.852098,39.645452
-77.855069,34.780483
-77.857667,35.812865
-77.871464,41.624451
-77.897233,37.54186
-77.898959,41.760149
-77.903287,35.998421
-77.905223,36.008903
-77.90616,41.736546
-77.912881,36.990066
-77.916068,40.00062
-77.918759,36.990586
-77.924023,40.003881
-77.931984,41.377001
-77.932424,39.53163
-77.933115,42.08622
-77.933925,42.087507
-77.934683,39.987026
-77.935625,38.023682
-77.936497,36.8929
-77.960493,41.028142
-77.964599,41.416472
-77.972966,38.35988
-77.973086,37.018433
-77.987194,42.245495
-77.992909,41.70805
-78.007532,35.402412
-78.02611,38.951082
-78.027077,41.358376
-78.032997,41.427341
-78.037174,36.100216
-78.037277,41.344557
-78.04183,38.912201
-78.047912,39.932384
-78.054239,39.512565
-78.066984,43.188903
-78.067268,40.902529
-78.087615,38.57935
-78.094278,40.884697
-78.098733,40.429763
-78.106356,41.355929
-78.113334,40.569162
-78.114397,38.918196
-78.121297,40.341024
-78.12496,41.342583
-78.125251,38.897095
-78.128731,34.819204
-78.150944,41.337562
-78.193,37.303015
-78.199087,34.476777
-78.201635,43.230944
-78.205169,38.98771
-78.207931,41.499224
-78.21666,39.19158
-78.218314,43.252873
-78.226495,43.358402
-78.228925,40.080705
-78.230259,36.281834
-78.288668,40.959778
-78.292293,37.038517
-78.294014,37.041779
-78.299848,41.22551
-78.30315,40.124989
-78.312339,37.9842
-78.313186,38.737106
-78.318141,40.599707
-78.325283,41.315401
-78.326182,43.226352
-78.327622,39.649884
-78.327976,40.502858
-78.343008,39.175186
-78.344323,40.493717
-78.344912,40.500283
-78.345548,40.483868
-78.349712,40.379906
-78.352481,40.785027
-78.355184,40.491142
-78.368604,40.447369
-78.383884,39.916785
-78.387637,35.520344
-78.400115,38.572633
-78.400638,41.757488
-78.400764,40.012352
-78.418742,40.99514
-78.439634,41.039686
-78.44543,40.985012
-78.447739,41.821518
-78.447785,40.575771
-78.459876,41.029601
-78.460222,40.977631
-78.476592,40.461252
-78.485435,40.471492
-78.487852,41.018583
-78.488599,38.90292
-78.502922,41.210232
-78.503659,40.018215
-78.506214,45.048065
-78.507401,39.080944
-78.513137,41.192894
-78.515317,41.966915
-78.521561,41.071701
-78.522274,41.074104
-78.525641,40.975276
-78.53107,41.090584
-78.531421,41.224136
-78.5348,40.701771
-78.536673,38.368871
-78.538327,43.186569
-78.542295,40.980635
-78.543156,38.36237
-78.547335,37.654996
-78.549977,41.092215
-78.550943,43.020573
-78.55192,41.078739
-78.560121,41.098523
-78.560623,41.09539
-78.567063,41.107063
-78.573119,40.893227
-78.580513,40.941238
-78.581849,41.039654
-78.587083,41.076293
-78.588237,41.211262
-78.594143,41.076851
-78.595509,41.059341
-78.59642,41.062946
-78.607536,40.35822
-78.613283,35.771444
-78.620414,38.976477
-78.630533,41.120608
-78.632235,41.094666
-78.632624,35.201107
-78.64114,33.865839
-78.648701,41.175867
-78.652892,40.510202
-78.656311,41.955278
-78.659571,40.629158
-78.660056,40.872746
-78.66666,41.183817
-78.668512,41.972408
-78.668683,40.868025
-78.67686,40.67585
-78.683146,40.740738
-78.684225,40.501099
-78.688419,42.073431
-78.690598,40.244722
-78.692588,40.762013
-78.696186,38.037758
-78.704587,40.49523
-78.718948,41.54789
-78.724188,40.872917
-78.728523,40.592015
-78.734042,40.432949
-78.734833,44.352236
-78.737157,40.497751
-78.751053,41.036725
-78.755861,40.936732
-78.760593,41.112471
-78.765519,39.499798
-78.771992,42.161751
-78.772364,41.775513
-78.773326,38.272494
-78.77367,40.49818
-78.779246,40.655937
-78.782762,40.341604
-78.795181,40.503609
-78.80637,40.014095
-78.806911,47.246704
-78.80741,39.290972
-78.809277,39.651718
-78.840689,41.639385
-78.841983,42.182693
-78.842996,39.820333
-78.846494,40.253048
-78.849678,35.732689
-78.850433,40.385227
-78.851025,41.636038
-78.875189,41.388502
-78.877578,40.886307
-78.879619,40.216269
-78.881008,41.116076
-78.88192,41.111956
-78.884922,36.803856
-78.887961,40.378489
-78.895404,40.90731
-78.90681,40.280771
-78.908273,41.183233
-78.918162,33.686882
-78.927296,45.617841
-78.939912,41.733241
-78.944567,39.340668
-78.946602,41.610332
-78.948284,41.858768
-78.951526,40.21554
-78.956392,41.098287
-78.965791,40.501024
-78.968115,38.567194
-78.977663,40.22584
-78.97963,40.23335
-78.981898,41.847095
-78.987536,40.947933
-78.993906,42.035065
-78.995051,37.926661
-78.996539,41.83377
-78.998672,41.127577
-79.009369,40.161724
-79.021034,38.515921
-79.026394,41.086196
-79.033589,39.437131
-79.038497,45.714111
-79.039074,36.294708
-79.043184,40.158377
-79.046702,39.998817
-79.050285,41.364298
-79.052601,40.16321
-79.056422,38.505449
-79.057343,38.520877
-79.057471,39.962769
-79.064684,41.010375
-79.06645,40.536193
-79.075536,40.380421
-79.085898,40.687609
-79.090119,38.436613
-79.091318,41.327718
-79.094473,38.438416
-79.104561,40.643234
-79.104561,40.608301
-79.105697,41.31458
-79.106127,40.54101
-79.107726,36.052752
-79.110808,41.280699
-79.111267,35.131209
-79.127697,40.531054
-79.130223,36.585535
-79.132112,41.772766
-79.14291,40.528543
-79.144192,41.846774
-79.144522,38.565981
-79.148828,38.578792
-79.150229,40.302873
-79.151957,40.188847
-79.152407,40.189877
-79.160206,38.546084
-79.165808,40.625843
-79.180472,41.440902
-79.18523,38.575012
-79.186706,41.116676
-79.203827,41.482658
-79.204563,34.144063
-79.209784,41.479568
-79.210694,42.270241
-79.212767,35.18083
-79.220654,40.23041
-79.225999,40.100784
-79.226759,39.860716
-79.229564,41.321039
-79.233659,40.091
-79.238537,40.196743
-79.241718,37.691131
-79.247997,34.998665
-79.249546,35.672607
-79.25658,40.564871
-79.257202,40.416813
-79.257925,41.477509
-79.258933,40.322571
-79.262301,38.649216
-79.263056,39.891186
-79.26328,39.895306
-79.265441,40.328794
-79.267068,34.528699
-79.26865,39.901829
-79.270672,40.095516
-79.278182,40.292755
-79.28178,40.297766
-79.282649,40.34008
-79.285387,43.154297
-79.287478,38.987045
-79.288599,40.257511
-79.291769,40.333729
-79.292807,40.266266
-79.293908,40.342312
-79.294471,40.330038
-79.2992,40.326777
-79.302916,40.323944
-79.31427,40.379305
-79.314332,40.380485
-79.3176,40.267982
-79.319525,36.557758
-79.324737,40.303946
-79.325207,40.177603
-79.332786,37.642872
-79.334857,38.518603
-79.33644,40.320168
-79.338162,40.250473
-79.33993,40.321541
-79.344753,40.29268
-79.349181,43.152022
-79.350461,40.379562
-79.351025,40.070915
-79.355099,40.365003
-79.35755,38.333273
-79.357758,40.295277
-79.358834,39.036087
-79.360762,36.558702
-79.365304,40.278969
-79.365417,40.2812
-79.368047,38.833022
-79.369694,40.326519
-79.372332,38.853321
-79.374091,38.836724
-79.379444,39.13167
-79.379488,40.321369
-79.381445,41.228428
-79.383091,40.329008
-79.384872,40.33813
-79.386696,40.111599
-79.39034,38.982067
-79.393335,40.32609
-79.396093,41.581621
-79.405472,46.575165
-79.410435,40.253477
-79.410968,38.849373
-79.41456,41.205854
-79.418982,40.279055
-79.421088,40.392952
-79.423383,40.479383
-79.427188,40.380163
-79.433718,40.028027
-79.43679,40.321112
-79.438985,43.129696
-79.439287,38.639774
-79.43981,40.364027
-79.443093,40.24321
-79.446222,39.092789
-79.452351,40.026884
-79.460329,40.792236
-79.46806,38.891602
-79.469475,45.176468
-79.470631,40.36231
-79.473416,40.333246
-79.477765,40.330296
-79.478215,40.331669
-79.478272,40.334437
-79.478891,40.33639
-79.482613,40.35965
-79.48374,40.369606
-79.494426,38.906021
-79.494945,38.788133
-79.497856,38.950996
-79.498475,39.866799
-79.499353,38.724918
-79.499714,40.487537
-79.511573,40.520239
-79.513587,40.500412
-79.513809,40.775414
-79.515529,40.313988
-79.517071,40.098038
-79.518241,36.691364
-79.521769,37.315664
-79.522057,40.304632
-79.522954,40.937269
-79.522957,40.321283
-79.525771,40.314932
-79.525902,38.711529
-79.526108,40.309095
-79.527571,40.311756
-79.528996,40.047569
-79.533781,40.528758
-79.536848,40.518436
-79.5375,39.6995
-79.537751,40.515347
-79.538601,40.319653
-79.539163,40.301714
-79.540146,40.502912
-79.540301,40.50539
-79.540739,40.298882
-79.541077,40.494651
-79.541424,40.546203
-79.541698,40.496893
-79.545309,36.557007
-79.545872,40.588732
-79.550436,37.386614
-79.551075,40.525303
-79.551075,40.521698
-79.552539,40.579462
-79.552712,40.613623
-79.552991,40.583668
-79.553107,41.942024
-79.556348,43.182986
-79.559997,38.873191
-79.565509,40.05656
-79.567302,40.772753
-79.569681,40.761595
-79.571381,40.763998
-79.57246,40.001049
-79.572627,40.761423
-79.572854,40.755072
-79.572967,40.762711
-79.574693,40.239658
-79.575218,41.4606
-79.575852,40.588903
-79.577386,40.756874
-79.578579,40.102501
-79.578859,40.758333
-79.579914,37.540484
-79.58113,36.613312
-79.58116,40.094261
-79.583219,39.993153
-79.583914,48.523865
-79.586032,40.742809
-79.588214,39.965515
-79.58992,39.983636
-79.593254,39.968691
-79.596724,39.931183
-79.599497,40.979648
-79.599787,40.1019
-79.602663,39.965343
-79.602733,39.981437
-79.60528,39.967446
-79.607311,39.977832
-79.61115,39.201407
-79.612539,36.55122
-79.613472,33.875656
-79.61407,39.969893
-79.615273,40.328193
-79.618936,39.937792
-79.62101,41.693974
-79.625721,40.418229
-79.632347,39.887753
-79.639158,40.559077
-79.640108,39.888525
-79.641184,39.885006
-79.641491,41.877308
-79.643381,39.871294
-79.643785,39.913845
-79.644926,37.550926
-79.645659,39.883504
-79.64696,38.619003
-79.647488,39.883718
-79.653188,39.959421
-79.655203,39.930067
-79.655481,38.447149
-79.655649,40.55051
-79.664226,39.756088
-79.664427,40.041569
-79.667952,39.931118
-79.670133,39.748106
-79.675369,39.910755
-79.681802,40.845966
-79.681835,40.681772
-79.68228,34.360819
-79.68431,40.035918
-79.685102,39.424248
-79.692,47.397594
-79.697583,40.428443
-79.701619,32.960562
-79.712279,40.7658
-79.717443,40.263433
-79.722893,40.338868
-79.723751,42.171943
-79.723984,47.434158
-79.726311,40.869999
-79.727949,42.173016
-79.734519,38.931406
-79.752953,40.201893
-79.755853,35.309029
-79.756148,35.565695
-79.756242,40.383854
-79.756774,40.204725
-79.757604,39.89743
-79.759252,40.099926
-79.759427,40.165962
-79.760774,40.287724
-79.761562,40.286179
-79.762401,39.953413
-79.762439,40.389004
-79.763423,40.611005
-79.76363,40.198374
-79.763904,40.383253
-79.764192,40.201206
-79.764669,40.208845
-79.764712,40.285921
-79.76489,40.436554
-79.765203,40.199318
-79.7654,40.211077
-79.767806,40.607014
-79.768612,40.527803
-79.772893,40.60564
-79.774631,47.399826
-79.775003,40.383983
-79.776101,38.744992
-79.777319,41.652775
-79.780171,38.71007
-79.780776,38.711228
-79.793797,37.644653
-79.794145,40.22511
-79.796193,38.052864
-79.798052,37.64343
-79.801323,40.357676
-79.803158,47.648392
-79.803158,47.650244
-79.805059,40.339608
-79.806164,40.336132
-79.807293,40.3442
-79.809965,44.862671
-79.822439,39.74184
-79.823019,33.581085
-79.823324,39.907426
-79.824455,46.94767
-79.824698,39.908792
-79.830463,39.778147
-79.836538,39.924853
-79.850061,37.067673
-79.852744,40.027946
-79.854457,40.417414
-79.855661,37.271032
-79.85709,41.04784
-79.863708,41.416397
-79.864674,39.881938
-79.869171,40.103745
-79.869776,40.88768
-79.870308,39.859257
-79.877046,40.335059
-79.88466,39.693582
-79.888582,37.127282
-79.89222,35.071436
-79.893416,37.228546
-79.897101,40.300426
-79.897886,40.345531
-79.901037,40.439129
-79.90251,37.003133
-79.902562,40.31814
-79.906084,40.555429
-79.910903,39.791535
-79.912525,39.831791
-79.914782,36.993971
-79.921024,40.552511
-79.922258,40.558519
-79.922484,40.559464
-79.926462,39.882345
-79.932608,36.703852
-79.936108,39.911528
-79.947986,42.155399
-79.948939,40.504264
-79.953025,40.559549
-79.953319,33.195362
-79.953842,39.034719
-79.95551,40.555773
-79.956696,40.583239
-79.957098,38.83873
-79.957934,40.559506
-79.958899,40.559893
-79.967,40.532169
-79.967452,40.533028
-79.96934,40.629201
-79.96951,40.630091
-79.970279,40.585256
-79.976248,35.906067
-79.978529,40.572569
-79.980823,38.549051
-79.982221,40.609959
-79.982541,41.779633
-79.983493,40.613499
-79.985689,40.586586
-79.987865,42.110816
-79.99498,40.555
-80.001656,40.68615
-80.006496,38.285294
-80.00655,38.622265
-80.006576,48.155136
-80.008273,40.591221
-80.009565,37.999434
-80.012192,40.380549
-80.015501,40.352494
-80.016425,35.356321
-80.018643,40.42612
-80.018699,39.114332
-80.02075,43.582764
-80.024135,40.805326
-80.024829,40.436554
-80.029161,42.070416
-80.029161,42.070416
-80.029236,33.84407
-80.029629,44.152679
-80.035468,35.319331
-80.038381,47.010498
-80.050375,42.000561
-80.050867,36.937666
-80.052016,39.936333
-80.05305,34.362558
-80.060386,39.977059
-80.063946,40.910082
-80.067153,40.764771
-80.071475,41.358818
-80.072484,35.448074
-80.074317,40.949821
-80.087412,35.482342
-80.088569,41.158218
-80.0945,40.510089
-80.100215,40.533972
-80.10177,39.53825
-80.106005,37.250004
-80.115446,40.404539
-80.11549,40.318
-80.115633,26.604767
-80.116347,40.633106
-80.117673,38.188198
-80.118383,41.933227
-80.125215,42.161407
-80.128895,41.105175
-80.131628,41.87336
-80.131754,40.219059
-80.132821,40.062622
-80.133737,40.193996
-80.141804,27.00551
-80.142429,33.454056
-80.14482,38.231907
-80.148563,41.121032
-80.150642,40.231247
-80.151248,40.562124
-80.153202,33.00662
-80.163293,40.535603
-80.167131,26.807638
-80.16716,39.901024
-80.169892,37.445097
-80.172338,40.539937
-80.178375,40.548831
-80.180219,41.144829
-80.18039,40.21554
-80.18039,40.166445
-80.185011,26.83651
-80.18574,40.398188
-80.18839,40.934415
-80.18844,40.272757
-80.195068,26.286764
-80.195226,40.213652
-80.202496,38.305979
-80.203467,40.722885
-80.212249,33.897114
-80.219274,33.902779
-80.225308,41.561236
-80.227242,35.963745
-80.227666,35.843711
-80.232907,33.180943
-80.237832,40.525432
-80.245772,42.034807
-80.249797,39.212093
-80.252978,40.463848
-80.262001,40.645348
-80.266106,38.193519
-80.273382,40.119753
-80.275531,33.961208
-80.280247,35.225
-80.283483,34.19102
-80.286682,25.882974
-80.287085,26.973431
-80.287754,38.977797
-80.288176,26.276894
-80.288785,26.076141
-80.2925,38.298297
-80.293344,38.980983
-80.293427,41.983438
-80.294558,26.050912
-80.296328,34.148083
-80.297878,26.288052
-80.309204,37.145119
-80.317194,40.835409
-80.319701,40.878282
-80.331319,25.540131
-80.332905,40.667009
-80.333011,36.707554
-80.340543,40.03006
-80.340676,33.59499
-80.342051,41.281707
-80.352043,41.705357
-80.353202,39.557991
-80.35405,40.731334
-80.359282,39.844108
-80.362372,40.724366
-80.36291,37.992504
-80.363766,37.052025
-80.364347,40.727407
-80.367042,41.130753
-80.367748,41.758089
-80.368705,41.800232
-80.369163,40.604246
-80.369366,40.832405
-80.371408,37.018347
-80.379112,41.081314
-80.383591,40.838258
-80.384005,37.148981
-80.39466,40.389519
-80.394773,34.587032
-80.395723,37.176061
-80.397696,41.759296
-80.41206,41.252975
-80.416074,40.645766
-80.421775,42.002792
-80.432413,26.008072
-80.440156,44.209548
-80.443953,40.427086
-80.444268,25.522131
-80.449488,37.829061
-80.455177,33.047733
-80.4571,40.752068
-80.459191,39.68399
-80.46616,36.386461
-80.471974,39.01567
-80.476126,41.949416
-80.477867,25.528708
-80.478038,25.54493
-80.480473,25.739497
-80.482387,26.914787
-80.483337,35.837295
-80.491042,40.671515
-80.49511,36.388092
-80.497427,33.9683
-80.49994,41.37758
-80.501502,41.390562
-80.505087,41.37243
-80.511471,38.313618
-80.524706,25.010891
-80.526972,33.891824
-80.532581,38.315678
-80.533678,41.712942
-80.53492,40.635982
-80.535303,40.692866
-80.535373,40.691364
-80.549966,27.780422
-80.551686,32.74003
-80.557149,40.726833
-80.560281,40.658416
-80.569938,38.406916
-80.572726,40.67578
-80.573846,40.703273
-80.57492,36.084766
-80.581216,40.703702
-80.583424,40.706685
-80.585,40.290041
-80.593172,37.300644
-80.595596,40.709968
-80.59778,37.481661
-80.600872,38.335075
-80.604039,41.888123
-80.60455,44.377899
-80.615334,37.367313
-80.627473,37.410936
-80.630349,41.154442
-80.631225,41.834478
-80.642538,37.831896
-80.643008,40.335574
-80.644151,40.780853
-80.656781,40.371494
-80.658151,40.424044
-80.663744,44.303682
-80.668543,40.777221
-80.6737,40.780569
-80.674241,38.129221
-80.678391,37.899485
-80.679488,25.423036
-80.680317,37.733638
-80.697117,40.122757
-80.709734,34.378409
-80.717488,40.367718
-80.718682,37.920846
-80.720742,41.315889
-80.721974,35.868795
-80.72204,37.296009
-80.728061,28.342103
-80.757434,36.13678
-80.763726,37.654867
-80.766934,39.963927
-80.77,40.359414
-80.773217,36.095206
-80.778183,28.063803
-80.782505,41.090498
-80.783056,40.278025
-80.784541,28.067225
-80.794351,39.327943
-80.79862,33.171844
-80.80412,41.018057
-80.808353,40.985141
-80.814579,27.402563
-80.814858,41.113474
-80.826434,34.022942
-80.832669,34.514556
-80.835282,34.668732
-80.83882,28.209543
-80.839882,41.308336
-80.841416,41.814287
-80.843011,28.933117
-80.847149,28.488997
-80.851393,34.736366
-80.85217,41.132298
-80.856267,38.286173
-80.856979,41.0917
-80.861246,40.575374
-80.864462,41.590805
-80.86538,41.605911
-80.873801,25.199354
-80.877853,29.00882
-80.883069,41.721391
-80.884459,32.000127
-80.889973,36.932012
-80.890487,37.778662
-80.894829,26.224279
-80.898525,40.068769
-80.900434,28.86411
-80.903873,36.574414
-80.904159,41.415024
-80.908819,41.43322
-80.913235,28.990388
-80.916159,41.346788
-80.917069,36.609095
-80.919969,28.292032
-80.920939,39.358821
-80.929066,37.621822
-80.929347,40.043793
-80.93014,25.138435
-80.930166,28.363266
-80.935093,41.407986
-80.938108,41.817162
-80.938491,40.664349
-80.939223,34.981155
-80.944099,28.542931
-80.961775,41.85261
-80.962305,41.813461
-80.962757,36.969101
-80.965039,40.045466
-80.970138,40.011992
-80.971566,39.386072
-80.972578,32.291222
-80.975062,40.958179
-80.980219,41.767015
-80.983246,41.111956
-80.984048,27.245622
-80.985232,36.765927
-80.986789,36.77535
-80.988104,40.275879
-80.994292,40.287294
-81.003515,25.759616
-81.005438,28.452659
-81.006769,28.131362
-81.008762,35.944444
-81.011915,41.259483
-81.013733,39.560586
-81.019897,27.366514
-81.020612,28.550549
-81.020849,28.125665
-81.023624,37.745526
-81.025784,34.924915
-81.026286,26.169163
-81.029702,40.746231
-81.029877,25.855696
-81.03185,28.563091
-81.038161,41.328549
-81.038809,28.109894
-81.039363,27.349348
-81.048982,41.310568
-81.061332,28.448496
-81.064506,29.084099
-81.069097,35.706081
-81.070117,40.019835
-81.074822,28.146629
-81.075591,26.097679
-81.077976,40.571995
-81.080823,26.036718
-81.081931,29.290581
-81.08224,36.99234
-81.084912,40.873947
-81.085061,38.069515
-81.086922,40.999753
-81.090949,39.757805
-81.093748,41.163797
-81.093763,25.923958
-81.096671,25.870743
-81.099726,41.234618
-81.100106,32.395935
-81.101269,40.32742
-81.10144,37.98089
-81.102507,40.31373
-81.102732,39.486859
-81.103126,40.298624
-81.106384,37.70569
-81.110342,41.017113
-81.110859,26.621472
-81.111403,41.153712
-81.11306,35.303965
-81.113765,40.735502
-81.113808,37.708184
-81.114386,38.777618
-81.114724,37.706333
-81.116155,41.131825
-81.11803,27.999001
-81.118687,29.444432
-81.119257,28.481058
-81.121657,29.407611
-81.12289,27.939606
-81.122895,29.332337
-81.12339,28.631035
-81.124155,33.541195
-81.124978,40.736017
-81.129504,40.324126
-81.131033,29.40495
-81.133534,40.753119
-81.133732,40.761681
-81.140288,29.41761
-81.140761,28.63492
-81.143724,41.716129
-81.146006,41.252589
-81.14603,41.09951
-81.147242,37.283521
-81.148226,37.804006
-81.149789,40.746816
-81.150249,40.748489
-81.152345,41.303744
-81.154757,39.207496
-81.15759,39.423328
-81.159179,37.128553
-81.159559,40.173912
-81.1598,32.834584
-81.166617,41.130173
-81.171915,41.536431
-81.182932,41.583767
-81.183251,39.633179
-81.183786,40.698681
-81.18445,40.737305
-81.189843,46.121979
-81.197293,26.168532
-81.197956,40.186615
-81.201244,28.542126
-81.202753,41.443155
-81.203317,35.843067
-81.204206,39.86019
-81.206033,41.174355
-81.208922,28.181305
-81.217811,25.875893
-81.219889,28.964145
-81.22063,41.572287
-81.220998,29.681668
-81.222146,41.284003
-81.227313,25.891342
-81.228516,41.562105
-81.22934,39.193803
-81.233868,28.976719
-81.236223,40.710139
-81.237901,40.425954
-81.241835,40.429071
-81.243823,40.429001
-81.244768,25.712471
-81.246701,28.539519
-81.251515,37.285495
-81.254534,25.885162
-81.256114,41.393223
-81.258743,39.872869
-81.258806,37.911158
-81.259742,25.907822
-81.260797,40.544572
-81.261269,25.94593
-81.265921,40.659285
-81.267112,40.901939
-81.269859,40.781046
-81.271986,25.915407
-81.27609,40.774298
-81.27705,39.4174
-81.28156,35.131359
-81.282143,39.9382
-81.293902,41.26688
-81.3021,36.34353
-81.302307,28.210144
-81.303988,40.787516
-81.304246,25.891514
-81.30477,41.066101
-81.305677,25.95108
-81.306823,25.999832
-81.311629,25.899925
-81.314068,40.792633
-81.314906,39.250119
-81.319302,41.304809
-81.321237,41.157789
-81.321405,25.888939
-81.321567,35.008621
-81.322145,28.656729
-81.323341,40.793631
-81.323386,40.366951
-81.323939,28.916048
-81.326751,27.902699
-81.327699,29.82963
-81.328954,41.162682
-81.329396,41.158476
-81.332857,29.858179
-81.333505,29.505844
-81.341442,32.137665
-81.343386,30.013307
-81.344764,37.621565
-81.350824,40.7761
-81.35558,25.908079
-81.363449,40.630692
-81.36462,41.060302
-81.365317,41.059159
-81.365405,40.74003
-81.36804,33.235016
-81.377184,39.601797
-81.37889,36.34552
-81.378942,34.413471
-81.381849,41.322809
-81.382513,41.412406
-81.3879,41.477627
-81.393297,40.476723
-81.393454,39.537649
-81.393963,35.191784
-81.405609,29.968643
-81.406403,37.383149
-81.408447,40.57045
-81.410191,26.392765
-81.41145,28.082385
-81.411724,41.532269
-81.414439,30.361866
-81.415841,31.087918
-81.417611,30.45526
-81.424235,40.533543
-81.425662,29.134712
-81.432481,28.984895
-81.432766,41.382923
-81.43522,29.782219
-81.43813,27.713356
-81.440419,41.102943
-81.442336,41.15603
-81.445672,40.489769
-81.446589,40.035639
-81.449073,27.299137
-81.451095,28.334942
-81.453557,40.436554
-81.454593,28.793181
-81.455456,40.63448
-81.459792,32.029953
-81.468018,40.059328
-81.479788,40.009117
-81.482691,39.393121
-81.485327,28.859818
-81.48579,25.956059
-81.485824,36.624899
-81.488517,40.439987
-81.489985,39.927471
-81.493586,40.116835
-81.493685,40.231934
-81.495385,29.055362
-81.498722,40.138721
-81.499115,39.637814
-81.500061,28.906403
-81.500348,40.081215
-81.500922,40.428829
-81.507258,30.278138
-81.507689,40.459728
-81.508271,40.122757
-81.509529,28.680754
-81.509806,39.744158
-81.509817,40.127757
-81.510284,40.106106
-81.513589,28.051443
-81.516424,36.878572
-81.5168,41.214266
-81.518153,38.115424
-81.518693,37.108383
-81.520662,36.86913
-81.520754,40.119109
-81.522622,40.278368
-81.523265,26.149003
-81.525476,40.666323
-81.525674,40.666988
-81.526089,29.289701
-81.527708,40.07349
-81.529663,39.44375
-81.531065,27.476388
-81.531395,28.783893
-81.532197,30.243988
-81.532294,30.243473
-81.532882,35.542145
-81.543428,41.047454
-81.547289,37.078401
-81.548891,39.359089
-81.551671,40.390205
-81.556182,40.373039
-81.557371,28.683972
-81.558005,26.70918
-81.559166,34.967873
-81.559606,40.101171
-81.562136,36.423197
-81.562207,40.108166
-81.562671,41.259016
-81.563124,41.314323
-81.566561,40.151424
-81.567532,38.239929
-81.568491,25.862982
-81.569997,46.239738
-81.570009,41.350651
-81.570092,28.962364
-81.570887,39.933586
-81.571558,39.932899
-81.572162,39.983625
-81.572916,41.290526
-81.577752,29.080811
-81.578061,29.080038
-81.579062,38.825512
-81.584018,40.243006
-81.585,39.970064
-81.586568,39.963369
-81.589675,41.222412
-81.589944,29.139251
-81.59005,40.216484
-81.59043,40.261631
-81.59383,28.544197
-81.594523,40.153399
-81.594831,34.339142
-81.596179,34.335601
-81.597895,37.439003
-81.598916,27.875308
-81.599489,40.221634
-81.600201,39.392338
-81.600536,37.66477
-81.600798,37.455869
-81.603114,41.068954
-81.6062,26.730895
-81.608134,41.249285
-81.611192,35.638661
-81.612929,40.256824
-81.61426,26.392422
-81.616542,40.599546
-81.61736,31.98325
-81.617481,41.22448
-81.621937,36.732252
-81.625274,31.480293
-81.625741,41.235723
-81.629578,29.069245
-81.631282,40.175318
-81.63388,41.247332
-81.641669,29.000859
-81.641797,41.169838
-81.643196,34.674901
-81.645258,29.024162
-81.650275,26.040108
-81.652134,38.615549
-81.670525,39.37603
-81.67469,38.852119
-81.675949,38.61836
-81.677667,43.16391
-81.680593,39.724846
-81.683801,40.28841
-81.685937,31.652641
-81.687177,40.288324
-81.687886,36.089369
-81.690379,38.980801
-81.692397,29.049611
-81.697297,29.041843
-81.697895,29.050094
-81.697944,30.009949
-81.698483,28.748989
-81.701887,40.0863
-81.707979,38.11861
-81.71201,38.779485
-81.714787,37.296245
-81.715139,26.701509
-81.71687,31.870222
-81.717156,41.44882
-81.720547,26.511726
-81.723415,29.654042
-81.724177,39.403582
-81.725531,26.088501
-81.7268,29.31427
-81.727099,40.2176
-81.729071,35.916367
-81.731876,38.985844
-81.738399,40.182613
-81.745434,29.495846
-81.746851,29.678729
-81.754021,34.542196
-81.757872,40.265901
-81.758609,40.263863
-81.763851,30.08091
-81.764672,47.789154
-81.766726,29.412718
-81.767091,41.03591
-81.767646,37.532199
-81.770722,41.025267
-81.774946,35.781484
-81.776157,28.861985
-81.776316,40.258713
-81.776357,31.931419
-81.778839,27.151079
-81.783069,29.475288
-81.78622,40.219574
-81.789126,26.307063
-81.789653,40.303774
-81.792076,35.85989
-81.79821,40.155072
-81.803187,40.139408
-81.803552,40.260816
-81.808673,40.241289
-81.810136,40.268068
-81.812113,29.983749
-81.812358,26.793423
-81.814078,41.117363
-81.814928,26.682165
-81.816517,41.091517
